order_id,order_item_id,product_id,seller_id,shipping_limit_date,price
0000000821,3,PID000821,SID3422,2025-03-31 00:00:00,322.99
0000000822,4,PID000822,SID7986,2025-04-01 00:00:00,512.16
0000000823,2,PID000823,SID1755,2025-04-02 00:00:00,51.16
0000000824,3,PID000824,SID5848,2025-04-03 00:00:00,156.86
0000000825,4,PID000825,SID3931,2025-04-04 00:00:00,986.76
0000000826,4,PID000826,SID1741,2025-04-05 00:00:00,965.47
0000000827,3,PID000827,SID1010,2025-04-06 00:00:00,14.89
0000000828,2,PID000828,SID3640,2025-04-07 00:00:00,952.29
0000000829,3,PID000829,SID4615,2025-04-08 00:00:00,642.73
0000000830,4,PID000830,SID7054,2025-04-09 00:00:00,869.24
0000000831,1,PID000831,SID7607,2025-04-10 00:00:00,460.19
0000000832,1,PID000832,SID5387,2025-04-11 00:00:00,520.44
0000000833,3,PID000833,SID6612,2025-04-12 00:00:00,493.96
0000000834,4,PID000834,SID5710,2025-04-13 00:00:00,670.2
0000000835,1,PID000835,SID2810,2025-04-14 00:00:00,148.25
0000000836,4,PID000836,SID8438,2025-04-15 00:00:00,39.67
0000000837,3,PID000837,SID5913,2025-04-16 00:00:00,314.85
0000000838,1,PID000838,SID8737,2025-04-17 00:00:00,707.63
0000000839,4,PID000839,SID7197,2025-04-18 00:00:00,209.83
0000000840,1,PID000840,SID2871,2025-04-19 00:00:00,676.7
0000000841,3,PID000841,SID9354,2025-04-20 00:00:00,970.21
0000000842,4,PID000842,SID2683,2025-04-21 00:00:00,102.96
0000000843,1,PID000843,SID6134,2025-04-22 00:00:00,675.88
0000000844,3,PID000844,SID9236,2025-04-23 00:00:00,449.31
0000000845,1,PID000845,SID4339,2025-04-24 00:00:00,869.46
0000000846,1,PID000846,SID9416,2025-04-25 00:00:00,185.38
0000000847,2,PID000847,SID6793,2025-04-26 00:00:00,695.7
0000000848,2,PID000848,SID5191,2025-04-27 00:00:00,839.73
0000000849,3,PID000849,SID7873,2025-04-28 00:00:00,945.17
0000000850,2,PID000850,SID8596,2025-04-29 00:00:00,686.42
0000000851,3,PID000851,SID5318,2025-04-30 00:00:00,502.2
0000000852,2,PID000852,SID5677,2025-05-01 00:00:00,621.67
0000000853,1,PID000853,SID7625,2025-05-02 00:00:00,870.22
0000000854,3,PID000854,SID5636,2025-05-03 00:00:00,574.9
0000000855,3,PID000855,SID5479,2025-05-04 00:00:00,40.08
0000000856,1,PID000856,SID7170,2025-05-05 00:00:00,931.64
0000000857,3,PID000857,SID1728,2025-05-06 00:00:00,692.63
0000000858,3,PID000858,SID3776,2025-05-07 00:00:00,679.75
0000000859,2,PID000859,SID8652,2025-05-08 00:00:00,223.52
0000000860,3,PID000860,SID8785,2025-05-09 00:00:00,662.3
0000000861,4,PID000861,SID6007,2025-05-10 00:00:00,399.93
0000000862,1,PID000862,SID6384,2025-05-11 00:00:00,654.72
0000000863,2,PID000863,SID8674,2025-05-12 00:00:00,115.53
0000000864,2,PID000864,SID5246,2025-05-13 00:00:00,661.27
0000000865,4,PID000865,SID8443,2025-05-14 00:00:00,999.42
0000000866,1,PID000866,SID4575,2025-05-15 00:00:00,57.73
0000000867,1,PID000867,SID1124,2025-05-16 00:00:00,977.4
0000000868,2,PID000868,SID9706,2025-05-17 00:00:00,412.84
0000000869,3,PID000869,SID5198,2025-05-18 00:00:00,872.05
0000000870,2,PID000870,SID6712,2025-05-19 00:00:00,784.56
0000000871,1,PID000871,SID2314,2025-05-20 00:00:00,571.35
0000000872,4,PID000872,SID3035,2025-05-21 00:00:00,741.06
0000000873,2,PID000873,SID2987,2025-05-22 00:00:00,879.73
0000000874,1,PID000874,SID3536,2025-05-23 00:00:00,410.1
0000000875,2,PID000875,SID2226,2025-05-24 00:00:00,333.76
0000000876,3,PID000876,SID2361,2025-05-25 00:00:00,670.92
0000000877,2,PID000877,SID9988,2025-05-26 00:00:00,809.77
0000000878,2,PID000878,SID8777,2025-05-27 00:00:00,764.66
0000000879,1,PID000879,SID6179,2025-05-28 00:00:00,799.84
0000000880,1,PID000880,SID8109,2025-05-29 00:00:00,441.23
0000000881,1,PID000881,SID8986,2025-05-30 00:00:00,819.66
0000000882,2,PID000882,SID2450,2025-05-31 00:00:00,129.01
0000000883,3,PID000883,SID2093,2025-06-01 00:00:00,549.04
0000000884,4,PID000884,SID6577,2025-06-02 00:00:00,15.7
0000000885,4,PID000885,SID7302,2025-06-03 00:00:00,331.34
0000000886,1,PID000886,SID7917,2025-06-04 00:00:00,372.8
0000000887,1,PID000887,SID2485,2025-06-05 00:00:00,402.21
0000000888,2,PID000888,SID8097,2025-06-06 00:00:00,698.51
0000000889,4,PID000889,SID9951,2025-06-07 00:00:00,394.67
0000000890,1,PID000890,SID4283,2025-06-08 00:00:00,454.21
0000000891,3,PID000891,SID5500,2025-06-09 00:00:00,245.17
0000000892,3,PID000892,SID5701,2025-06-10 00:00:00,379.52
0000000893,1,PID000893,SID7915,2025-06-11 00:00:00,235.0
0000000894,1,PID000894,SID7928,2025-06-12 00:00:00,82.46
0000000895,4,PID000895,SID4654,2025-06-13 00:00:00,607.41
0000000896,4,PID000896,SID8047,2025-06-14 00:00:00,671.53
0000000897,2,PID000897,SID8473,2025-06-15 00:00:00,623.3
0000000898,4,PID000898,SID3182,2025-06-16 00:00:00,468.86
0000000899,3,PID000899,SID8353,2025-06-17 00:00:00,385.99
0000000900,3,PID000900,SID6310,2025-06-18 00:00:00,864.7
0000000901,1,PID000901,SID2307,2025-06-19 00:00:00,523.89
0000000902,4,PID000902,SID2154,2025-06-20 00:00:00,484.39
0000000903,2,PID000903,SID9860,2025-06-21 00:00:00,35.39
0000000904,3,PID000904,SID2456,2025-06-22 00:00:00,347.84
0000000905,3,PID000905,SID9700,2025-06-23 00:00:00,386.39
0000000906,2,PID000906,SID9385,2025-06-24 00:00:00,404.83
0000000907,2,PID000907,SID7927,2025-06-25 00:00:00,584.37
0000000908,3,PID000908,SID9933,2025-06-26 00:00:00,538.27
0000000909,3,PID000909,SID4926,2025-06-27 00:00:00,611.83
0000000910,2,PID000910,SID5096,2025-06-28 00:00:00,767.23
0000000911,3,PID000911,SID2132,2025-06-29 00:00:00,814.86
0000000912,1,PID000912,SID2773,2025-06-30 00:00:00,720.94
0000000913,1,PID000913,SID7728,2025-07-01 00:00:00,955.97
0000000914,2,PID000914,SID9691,2025-07-02 00:00:00,28.05
0000000915,4,PID000915,SID4524,2025-07-03 00:00:00,203.82
0000000916,2,PID000916,SID3574,2025-07-04 00:00:00,17.49
0000000917,2,PID000917,SID7144,2025-07-05 00:00:00,651.0
0000000918,4,PID000918,SID5607,2025-07-06 00:00:00,899.05
0000000919,4,PID000919,SID5097,2025-07-07 00:00:00,251.05
0000000920,4,PID000920,SID4213,2025-07-08 00:00:00,927.76
0000000921,1,PID000921,SID2471,2025-07-09 00:00:00,69.66
0000000922,3,PID000922,SID7052,2025-07-10 00:00:00,935.09
0000000923,1,PID000923,SID4246,2025-07-11 00:00:00,358.11
0000000924,3,PID000924,SID7949,2025-07-12 00:00:00,110.41
0000000925,1,PID000925,SID2776,2025-07-13 00:00:00,491.01
0000000926,3,PID000926,SID6060,2025-07-14 00:00:00,264.21
0000000927,1,PID000927,SID2268,2025-07-15 00:00:00,292.02
0000000928,4,PID000928,SID7782,2025-07-16 00:00:00,314.22
0000000929,2,PID000929,SID6250,2025-07-17 00:00:00,805.0
0000000930,1,PID000930,SID3627,2025-07-18 00:00:00,543.77
0000000931,3,PID000931,SID2918,2025-07-19 00:00:00,318.19
0000000932,4,PID000932,SID7210,2025-07-20 00:00:00,614.23
0000000933,1,PID000933,SID9090,2025-07-21 00:00:00,718.99
0000000934,1,PID000934,SID2818,2025-07-22 00:00:00,279.9
0000000935,4,PID000935,SID4102,2025-07-23 00:00:00,419.41
0000000936,1,PID000936,SID6598,2025-07-24 00:00:00,130.67
0000000937,2,PID000937,SID1633,2025-07-25 00:00:00,189.34
0000000938,1,PID000938,SID4399,2025-07-26 00:00:00,684.31
0000000939,2,PID000939,SID5200,2025-07-27 00:00:00,189.62
0000000940,2,PID000940,SID4233,2025-07-28 00:00:00,529.91
0000000941,4,PID000941,SID6251,2025-07-29 00:00:00,711.96
0000000942,1,PID000942,SID6717,2025-07-30 00:00:00,115.81
0000000943,4,PID000943,SID9698,2025-07-31 00:00:00,571.64
0000000944,1,PID000944,SID4883,2025-08-01 00:00:00,264.0
0000000945,1,PID000945,SID3065,2025-08-02 00:00:00,963.3
0000000946,3,PID000946,SID2072,2025-08-03 00:00:00,488.71
0000000947,1,PID000947,SID5270,2025-08-04 00:00:00,807.93
0000000948,4,PID000948,SID4670,2025-08-05 00:00:00,554.72
0000000949,2,PID000949,SID4523,2025-08-06 00:00:00,52.98
0000000950,1,PID000950,SID2979,2025-08-07 00:00:00,636.82
0000000951,3,PID000951,SID7609,2025-08-08 00:00:00,951.89
0000000952,4,PID000952,SID3808,2025-08-09 00:00:00,605.6
0000000953,1,PID000953,SID5046,2025-08-10 00:00:00,821.0
0000000954,4,PID000954,SID9525,2025-08-11 00:00:00,885.36
0000000955,3,PID000955,SID6955,2025-08-12 00:00:00,235.8
0000000956,3,PID000956,SID4021,2025-08-13 00:00:00,219.92
0000000957,4,PID000957,SID2387,2025-08-14 00:00:00,614.87
0000000958,1,PID000958,SID1863,2025-08-15 00:00:00,416.92
0000000959,2,PID000959,SID5657,2025-08-16 00:00:00,841.46
0000000960,3,PID000960,SID3319,2025-08-17 00:00:00,901.02
0000000961,1,PID000961,SID6902,2025-08-18 00:00:00,359.89
0000000962,1,PID000962,SID6240,2025-08-19 00:00:00,244.5
0000000963,2,PID000963,SID7865,2025-08-20 00:00:00,782.72
0000000964,3,PID000964,SID5064,2025-08-21 00:00:00,282.06
0000000965,3,PID000965,SID5966,2025-08-22 00:00:00,824.39
0000000966,1,PID000966,SID4028,2025-08-23 00:00:00,429.5
0000000967,1,PID000967,SID7950,2025-08-24 00:00:00,670.87
0000000968,2,PID000968,SID4226,2025-08-25 00:00:00,104.58
0000000969,2,PID000969,SID7691,2025-08-26 00:00:00,627.62
0000000970,3,PID000970,SID7908,2025-08-27 00:00:00,457.25
0000000971,4,PID000971,SID1693,2025-08-28 00:00:00,590.74
0000000972,3,PID000972,SID7745,2025-08-29 00:00:00,176.33
0000000973,1,PID000973,SID5802,2025-08-30 00:00:00,739.51
0000000974,3,PID000974,SID5223,2025-08-31 00:00:00,864.17
0000000975,4,PID000975,SID3378,2025-09-01 00:00:00,224.57
0000000976,2,PID000976,SID4903,2025-09-02 00:00:00,104.76
0000000977,4,PID000977,SID3952,2025-09-03 00:00:00,33.4
0000000978,4,PID000978,SID5122,2025-09-04 00:00:00,645.55
0000000979,4,PID000979,SID7718,2025-09-05 00:00:00,611.02
0000000980,2,PID000980,SID6057,2025-09-06 00:00:00,551.23
0000000981,4,PID000981,SID2586,2025-09-07 00:00:00,239.63
0000000982,4,PID000982,SID5704,2025-09-08 00:00:00,397.0
0000000983,4,PID000983,SID9447,2025-09-09 00:00:00,598.53
0000000984,1,PID000984,SID2273,2025-09-10 00:00:00,501.8
0000000985,4,PID000985,SID9928,2025-09-11 00:00:00,987.91
0000000986,2,PID000986,SID8971,2025-09-12 00:00:00,145.08
0000000987,4,PID000987,SID7295,2025-09-13 00:00:00,698.19
0000000988,4,PID000988,SID1495,2025-09-14 00:00:00,410.28
0000000989,2,PID000989,SID6034,2025-09-15 00:00:00,433.92
0000000990,4,PID000990,SID9297,2025-09-16 00:00:00,720.42
0000000991,2,PID000991,SID7073,2025-09-17 00:00:00,695.51
0000000992,4,PID000992,SID6519,2025-09-18 00:00:00,991.34
0000000993,2,PID000993,SID3436,2025-09-19 00:00:00,137.11
0000000994,4,PID000994,SID7356,2025-09-20 00:00:00,113.07
0000000995,4,PID000995,SID1291,2025-09-21 00:00:00,727.1
0000000996,1,PID000996,SID5634,2025-09-22 00:00:00,582.6
0000000997,1,PID000997,SID3085,2025-09-23 00:00:00,281.42
0000000998,4,PID000998,SID5289,2025-09-24 00:00:00,88.63
0000000999,4,PID000999,SID5045,2025-09-25 00:00:00,94.8
0000001000,3,PID001000,SID5128,2025-09-26 00:00:00,895.25
0000001001,2,PID001001,SID4490,2025-09-27 00:00:00,199.95
0000001002,3,PID001002,SID4484,2025-09-28 00:00:00,330.14
0000001003,1,PID001003,SID7739,2025-09-29 00:00:00,234.39
0000001004,1,PID001004,SID7579,2025-09-30 00:00:00,361.45
0000001005,1,PID001005,SID8581,2025-10-01 00:00:00,78.73
0000001006,1,PID001006,SID7061,2025-10-02 00:00:00,523.87
0000001007,4,PID001007,SID2174,2025-10-03 00:00:00,76.94
0000001008,1,PID001008,SID1589,2025-10-04 00:00:00,802.35
0000001009,4,PID001009,SID1711,2025-10-05 00:00:00,241.37
0000001010,4,PID001010,SID7160,2025-10-06 00:00:00,544.61
0000001011,1,PID001011,SID7471,2025-10-07 00:00:00,881.28
0000001012,1,PID001012,SID3764,2025-10-08 00:00:00,654.37
0000001013,2,PID001013,SID5286,2025-10-09 00:00:00,537.63
0000001014,3,PID001014,SID1924,2025-10-10 00:00:00,331.09
0000001015,1,PID001015,SID3135,2025-10-11 00:00:00,339.67
0000001016,2,PID001016,SID3555,2025-10-12 00:00:00,672.79
0000001017,2,PID001017,SID1330,2025-10-13 00:00:00,994.2
0000001018,3,PID001018,SID9331,2025-10-14 00:00:00,665.22
0000001019,4,PID001019,SID5727,2025-10-15 00:00:00,562.21
0000001020,1,PID001020,SID5201,2025-10-16 00:00:00,733.34
0000001021,3,PID001021,SID5625,2025-10-17 00:00:00,470.55
0000001022,1,PID001022,SID8121,2025-10-18 00:00:00,69.54
0000001023,2,PID001023,SID1190,2025-10-19 00:00:00,566.67
0000001024,2,PID001024,SID3389,2025-10-20 00:00:00,958.05
0000001025,4,PID001025,SID5187,2025-10-21 00:00:00,183.55
0000001026,2,PID001026,SID8696,2025-10-22 00:00:00,693.1
0000001027,2,PID001027,SID2721,2025-10-23 00:00:00,208.92
0000001028,3,PID001028,SID3752,2025-10-24 00:00:00,540.47
0000001029,1,PID001029,SID3189,2025-10-25 00:00:00,105.71
0000001030,1,PID001030,SID9398,2025-10-26 00:00:00,455.87
0000001031,3,PID001031,SID3517,2025-10-27 00:00:00,758.6
0000001032,4,PID001032,SID1463,2025-10-28 00:00:00,354.1
0000001033,1,PID001033,SID4504,2025-10-29 00:00:00,668.26
0000001034,2,PID001034,SID7716,2025-10-30 00:00:00,797.5
0000001035,1,PID001035,SID5442,2025-10-31 00:00:00,927.91
0000001036,2,PID001036,SID4386,2025-11-01 00:00:00,242.3
0000001037,4,PID001037,SID3501,2025-11-02 00:00:00,405.32
0000001038,3,PID001038,SID7774,2025-11-03 00:00:00,160.89
0000001039,1,PID001039,SID7415,2025-11-04 00:00:00,992.56
0000001040,3,PID001040,SID6923,2025-11-05 00:00:00,927.73
0000001041,1,PID001041,SID7787,2025-11-06 00:00:00,544.56
0000001042,2,PID001042,SID5672,2025-11-07 00:00:00,843.61
0000001043,3,PID001043,SID4541,2025-11-08 00:00:00,525.75
0000001044,1,PID001044,SID4090,2025-11-09 00:00:00,627.35
0000001045,2,PID001045,SID7813,2025-11-10 00:00:00,98.23
0000001046,3,PID001046,SID2432,2025-11-11 00:00:00,757.72
0000001047,3,PID001047,SID6307,2025-11-12 00:00:00,136.44
0000001048,1,PID001048,SID3418,2025-11-13 00:00:00,827.81
0000001049,1,PID001049,SID6417,2025-11-14 00:00:00,784.21
0000001050,1,PID001050,SID2906,2025-11-15 00:00:00,711.66
0000001051,2,PID001051,SID4999,2025-11-16 00:00:00,45.8
0000001052,1,PID001052,SID9176,2025-11-17 00:00:00,310.1
0000001053,3,PID001053,SID5325,2025-11-18 00:00:00,270.48
0000001054,3,PID001054,SID9192,2025-11-19 00:00:00,366.54
0000001055,1,PID001055,SID5720,2025-11-20 00:00:00,96.77
0000001056,1,PID001056,SID8107,2025-11-21 00:00:00,937.59
0000001057,4,PID001057,SID2741,2025-11-22 00:00:00,558.26
0000001058,3,PID001058,SID6103,2025-11-23 00:00:00,312.47
0000001059,2,PID001059,SID3248,2025-11-24 00:00:00,403.01
0000001060,4,PID001060,SID1740,2025-11-25 00:00:00,452.73
0000001061,1,PID001061,SID6794,2025-11-26 00:00:00,604.59
0000001062,1,PID001062,SID3005,2025-11-27 00:00:00,520.52
0000001063,3,PID001063,SID8136,2025-11-28 00:00:00,920.2
0000001064,1,PID001064,SID6181,2025-11-29 00:00:00,501.99
0000001065,2,PID001065,SID7105,2025-11-30 00:00:00,992.24
0000001066,3,PID001066,SID8886,2025-12-01 00:00:00,852.91
0000001067,1,PID001067,SID9208,2025-12-02 00:00:00,216.43
0000001068,3,PID001068,SID1867,2025-12-03 00:00:00,931.29
0000001069,1,PID001069,SID9152,2025-12-04 00:00:00,125.2
0000001070,1,PID001070,SID6395,2025-12-05 00:00:00,819.28
0000001071,1,PID001071,SID6778,2025-12-06 00:00:00,386.82
0000001072,2,PID001072,SID5361,2025-12-07 00:00:00,879.19
0000001073,2,PID001073,SID9312,2025-12-08 00:00:00,869.38
0000001074,3,PID001074,SID8333,2025-12-09 00:00:00,807.87
0000001075,1,PID001075,SID8402,2025-12-10 00:00:00,792.13
0000001076,1,PID001076,SID9216,2025-12-11 00:00:00,311.63
0000001077,2,PID001077,SID5522,2025-12-12 00:00:00,90.11
0000001078,1,PID001078,SID9684,2025-12-13 00:00:00,408.95
0000001079,2,PID001079,SID6265,2025-12-14 00:00:00,181.79
0000001080,1,PID001080,SID4961,2025-12-15 00:00:00,698.0
0000001081,3,PID001081,SID9460,2025-12-16 00:00:00,352.64
0000001082,1,PID001082,SID9415,2025-12-17 00:00:00,975.85
0000001083,1,PID001083,SID3074,2025-12-18 00:00:00,644.56
0000001084,4,PID001084,SID9219,2025-12-19 00:00:00,824.26
0000001085,2,PID001085,SID5013,2025-12-20 00:00:00,141.2
0000001086,1,PID001086,SID1498,2025-12-21 00:00:00,863.39
0000001087,1,PID001087,SID8451,2025-12-22 00:00:00,923.53
0000001088,4,PID001088,SID5433,2025-12-23 00:00:00,492.19
0000001089,4,PID001089,SID8030,2025-12-24 00:00:00,610.19
0000001090,2,PID001090,SID3737,2025-12-25 00:00:00,767.16
0000001091,4,PID001091,SID9633,2025-12-26 00:00:00,183.09
0000001092,3,PID001092,SID8749,2025-12-27 00:00:00,507.54
0000001093,4,PID001093,SID9511,2025-12-28 00:00:00,404.68
0000001094,3,PID001094,SID6836,2025-12-29 00:00:00,154.91
0000001095,2,PID001095,SID5607,2025-12-30 00:00:00,373.86
0000001096,2,PID001096,SID3384,2025-12-31 00:00:00,77.49
0000001097,2,PID001097,SID5467,2026-01-01 00:00:00,35.55
0000001098,2,PID001098,SID1861,2026-01-02 00:00:00,143.81
0000001099,2,PID001099,SID4973,2026-01-03 00:00:00,963.48
0000001100,3,PID001100,SID5123,2026-01-04 00:00:00,554.03
0000001101,3,PID001101,SID5476,2026-01-05 00:00:00,966.16
0000001102,2,PID001102,SID7007,2026-01-06 00:00:00,438.17
0000001103,4,PID001103,SID5781,2026-01-07 00:00:00,318.7
0000001104,1,PID001104,SID5243,2026-01-08 00:00:00,511.08
0000001105,2,PID001105,SID5707,2026-01-09 00:00:00,445.12
0000001106,4,PID001106,SID6319,2026-01-10 00:00:00,114.61
0000001107,1,PID001107,SID6483,2026-01-11 00:00:00,644.42
0000001108,2,PID001108,SID7230,2026-01-12 00:00:00,223.88
0000001109,2,PID001109,SID5207,2026-01-13 00:00:00,623.39
0000001110,3,PID001110,SID9094,2026-01-14 00:00:00,653.7
0000001111,1,PID001111,SID6143,2026-01-15 00:00:00,160.5
0000001112,1,PID001112,SID4385,2026-01-16 00:00:00,70.74
0000001113,4,PID001113,SID5675,2026-01-17 00:00:00,782.95
0000001114,3,PID001114,SID9248,2026-01-18 00:00:00,465.2
0000001115,3,PID001115,SID1764,2026-01-19 00:00:00,67.58
0000001116,3,PID001116,SID3169,2026-01-20 00:00:00,994.92
0000001117,3,PID001117,SID7737,2026-01-21 00:00:00,67.2
0000001118,1,PID001118,SID2901,2026-01-22 00:00:00,698.08
0000001119,1,PID001119,SID1638,2026-01-23 00:00:00,983.84
0000001120,2,PID001120,SID2327,2026-01-24 00:00:00,246.79
0000001121,2,PID001121,SID5197,2026-01-25 00:00:00,150.83
0000001122,3,PID001122,SID1857,2026-01-26 00:00:00,130.17
0000001123,3,PID001123,SID2125,2026-01-27 00:00:00,310.24
0000001124,3,PID001124,SID3728,2026-01-28 00:00:00,110.04
0000001125,2,PID001125,SID4419,2026-01-29 00:00:00,695.24
0000001126,4,PID001126,SID2938,2026-01-30 00:00:00,71.67
0000001127,4,PID001127,SID5303,2026-01-31 00:00:00,514.33
0000001128,2,PID001128,SID4779,2026-02-01 00:00:00,996.73
0000001129,2,PID001129,SID9240,2026-02-02 00:00:00,815.83
0000001130,2,PID001130,SID1547,2026-02-03 00:00:00,619.07
0000001131,2,PID001131,SID7788,2026-02-04 00:00:00,313.19
0000001132,2,PID001132,SID2791,2026-02-05 00:00:00,627.66
0000001133,2,PID001133,SID7952,2026-02-06 00:00:00,531.77
0000001134,3,PID001134,SID6228,2026-02-07 00:00:00,431.82
0000001135,3,PID001135,SID9349,2026-02-08 00:00:00,139.4
0000001136,3,PID001136,SID3640,2026-02-09 00:00:00,887.74
0000001137,3,PID001137,SID3390,2026-02-10 00:00:00,455.29
0000001138,2,PID001138,SID4062,2026-02-11 00:00:00,202.68
0000001139,4,PID001139,SID4694,2026-02-12 00:00:00,374.08
0000001140,1,PID001140,SID1876,2026-02-13 00:00:00,419.99
0000001141,2,PID001141,SID4598,2026-02-14 00:00:00,829.26
0000001142,1,PID001142,SID6122,2026-02-15 00:00:00,736.28
0000001143,4,PID001143,SID5832,2026-02-16 00:00:00,771.61
0000001144,3,PID001144,SID1769,2026-02-17 00:00:00,20.92
0000001145,4,PID001145,SID7076,2026-02-18 00:00:00,421.99
0000001146,2,PID001146,SID6323,2026-02-19 00:00:00,486.53
0000001147,3,PID001147,SID7233,2026-02-20 00:00:00,29.0
0000001148,2,PID001148,SID4810,2026-02-21 00:00:00,267.22
0000001149,3,PID001149,SID2323,2026-02-22 00:00:00,762.69
0000001150,1,PID001150,SID2258,2026-02-23 00:00:00,145.74
0000001151,1,PID001151,SID2038,2026-02-24 00:00:00,539.96
0000001152,1,PID001152,SID8596,2026-02-25 00:00:00,223.05
0000001153,4,PID001153,SID9084,2026-02-26 00:00:00,22.0
0000001154,2,PID001154,SID5441,2026-02-27 00:00:00,248.79
0000001155,4,PID001155,SID4042,2026-02-28 00:00:00,976.12
0000001156,1,PID001156,SID1946,2026-03-01 00:00:00,803.52
0000001157,2,PID001157,SID5245,2026-03-02 00:00:00,959.98
0000001158,1,PID001158,SID4835,2026-03-03 00:00:00,492.98
0000001159,4,PID001159,SID9359,2026-03-04 00:00:00,118.64
0000001160,4,PID001160,SID8287,2026-03-05 00:00:00,552.48
0000001161,4,PID001161,SID4903,2026-03-06 00:00:00,459.83
0000001162,1,PID001162,SID9126,2026-03-07 00:00:00,845.91
0000001163,2,PID001163,SID6446,2026-03-08 00:00:00,107.1
0000001164,2,PID001164,SID5739,2026-03-09 00:00:00,493.36
0000001165,1,PID001165,SID5111,2026-03-10 00:00:00,158.55
0000001166,2,PID001166,SID2504,2026-03-11 00:00:00,331.43
0000001167,1,PID001167,SID9981,2026-03-12 00:00:00,739.98
0000001168,2,PID001168,SID3206,2026-03-13 00:00:00,481.26
0000001169,3,PID001169,SID7826,2026-03-14 00:00:00,382.13
0000001170,3,PID001170,SID1865,2026-03-15 00:00:00,400.53
0000001171,4,PID001171,SID3974,2026-03-16 00:00:00,464.85
0000001172,3,PID001172,SID1858,2026-03-17 00:00:00,787.17
0000001173,3,PID001173,SID2550,2026-03-18 00:00:00,893.16
0000001174,3,PID001174,SID2134,2026-03-19 00:00:00,955.78
0000001175,1,PID001175,SID9608,2026-03-20 00:00:00,789.03
0000001176,3,PID001176,SID6089,2026-03-21 00:00:00,322.25
0000001177,3,PID001177,SID1158,2026-03-22 00:00:00,691.25
0000001178,4,PID001178,SID2842,2026-03-23 00:00:00,443.23
0000001179,3,PID001179,SID9050,2026-03-24 00:00:00,262.12
0000001180,3,PID001180,SID6814,2026-03-25 00:00:00,842.46
0000001181,2,PID001181,SID3328,2026-03-26 00:00:00,48.04
0000001182,4,PID001182,SID5144,2026-03-27 00:00:00,902.74
0000001183,4,PID001183,SID6879,2026-03-28 00:00:00,466.86
0000001184,4,PID001184,SID3203,2026-03-29 00:00:00,640.83
0000001185,4,PID001185,SID3515,2026-03-30 00:00:00,662.76
0000001186,4,PID001186,SID3131,2026-03-31 00:00:00,896.17
0000001187,4,PID001187,SID7320,2026-04-01 00:00:00,640.3
0000001188,1,PID001188,SID9618,2026-04-02 00:00:00,617.79
0000001189,3,PID001189,SID1620,2026-04-03 00:00:00,75.99
0000001190,4,PID001190,SID1001,2026-04-04 00:00:00,523.22
0000001191,3,PID001191,SID1521,2026-04-05 00:00:00,158.67
0000001192,3,PID001192,SID5571,2026-04-06 00:00:00,740.06
0000001193,1,PID001193,SID6967,2026-04-07 00:00:00,517.1
0000001194,4,PID001194,SID3871,2026-04-08 00:00:00,683.43
0000001195,2,PID001195,SID4786,2026-04-09 00:00:00,51.26
0000001196,1,PID001196,SID5369,2026-04-10 00:00:00,93.94
0000001197,2,PID001197,SID5273,2026-04-11 00:00:00,719.16
0000001198,3,PID001198,SID4911,2026-04-12 00:00:00,81.36
0000001199,3,PID001199,SID5848,2026-04-13 00:00:00,80.54
0000001200,1,PID001200,SID3276,2026-04-14 00:00:00,21.99
